day,date,week,theme,themeOverlay,slot,timeLocal,publishAt,formatId,formatLabel,template,durationSec,hook,cta,hashtags,dataNeeds,status,videoFile,notes
19,2026-09-07,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,12,05:00,2026-09-08T05:00,classement_7j,Classement 7 j,ranking_table,20,Vue 7 jours — qui tient la route ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top5|period7j,draft,,
20,2026-09-08,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,1,07:00,2026-09-08T07:00,top3_matin,Top 3 du matin,top3,18,Top 3 PASS50 ce matin.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top3|period24h,draft,,
20,2026-09-08,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,2,09:00,2026-09-08T09:00,live_radar_matin,Radar live matin,live_alert,15,Alerte live détectée.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,liveProfiles,draft,,
20,2026-09-08,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,3,11:00,2026-09-08T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Une FI monte fort.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,spotlightProfile|scoreDelta,draft,,
20,2026-09-08,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,4,13:00,2026-09-08T13:00,classement_24h,Classement 24 h,ranking_table,22,Le Top 10 en un écran.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top10|period24h,draft,,
20,2026-09-08,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,5,15:00,2026-09-08T15:00,sondage,Sondage / débat,poll,16,"Commente 1, 2 ou 3.",Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top3,draft,,
20,2026-09-08,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,6,17:00,2026-09-08T17:00,buzz_montee,Buzz / montée,momentum,18,Ce profil explose le classement.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,biggestGainer|scoreDelta,draft,,
20,2026-09-08,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,7,19:00,2026-09-08T19:00,live_radar_soir,Radar live soir,live_alert,15,"Le soir, ça chauffe sur PASS50.",Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,liveProfiles,draft,,
20,2026-09-08,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,8,21:00,2026-09-08T21:00,top3_soir,Top 3 du soir,top3,18,Classement du soir.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top3|period24h,draft,,
20,2026-09-08,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,9,23:00,2026-09-08T23:00,recap_jour,Récap journée,daily_recap,24,Ce qu'il s'est passé aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top3|biggestGainer|liveCount,draft,,
20,2026-09-08,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,10,01:00,2026-09-09T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Rendez-vous dans 6 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,,draft,,
20,2026-09-08,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,11,03:00,2026-09-09T03:00,coulisses,Coulisses / éducatif,explainer,20,C'est quoi le radar live ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,,draft,,
20,2026-09-08,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,12,05:00,2026-09-09T05:00,classement_7j,Classement 7 j,ranking_table,20,"Le marathon, pas le sprint.",Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top5|period7j,draft,,
21,2026-09-09,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,1,07:00,2026-09-09T07:00,top3_matin,Top 3 du matin,top3,18,Qui domine la période 24 h ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top3|period24h,draft,,
21,2026-09-09,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,2,09:00,2026-09-09T09:00,live_radar_matin,Radar live matin,live_alert,15,Le radar vient de s'allumer.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,liveProfiles,draft,,
21,2026-09-09,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,3,11:00,2026-09-09T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Tu connais ce profil PASS50 ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,spotlightProfile|scoreDelta,draft,,
21,2026-09-09,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,4,13:00,2026-09-09T13:00,classement_24h,Classement 24 h,ranking_table,22,Les chiffres ne mentent pas… enfin presque.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top10|period24h,draft,,
21,2026-09-09,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,5,15:00,2026-09-09T15:00,sondage,Sondage / débat,poll,16,Débat : ce Top 3 est mérité ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top3,draft,,
21,2026-09-09,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,6,17:00,2026-09-09T17:00,buzz_montee,Buzz / montée,momentum,18,Buzz PASS50 : regarde cette progression.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,biggestGainer|scoreDelta,draft,,
21,2026-09-09,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,7,19:00,2026-09-09T19:00,live_radar_soir,Radar live soir,live_alert,15,Qui est en direct maintenant ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,liveProfiles,draft,,
21,2026-09-09,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,8,21:00,2026-09-09T21:00,top3_soir,Top 3 du soir,top3,18,La course continue.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top3|period24h,draft,,
21,2026-09-09,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,9,23:00,2026-09-09T23:00,recap_jour,Récap journée,daily_recap,24,Bilan en 20 secondes.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top3|biggestGainer|liveCount,draft,,
21,2026-09-09,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,10,01:00,2026-09-10T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Le classement ne dort jamais.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,,draft,,
21,2026-09-09,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,11,03:00,2026-09-10T03:00,coulisses,Coulisses / éducatif,explainer,20,Pourquoi le classement bouge.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,,draft,,
21,2026-09-09,3,pronostics_debat,Pronostics PASS50 — tu avais vu juste ?,12,05:00,2026-09-10T05:00,classement_7j,Classement 7 j,ranking_table,20,Top 5 sur la semaine.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top5|period7j,draft,,
22,2026-09-10,4,bilan,30 jours de classement — les plus gros mouvements.,1,07:00,2026-09-10T07:00,top3_matin,Top 3 du matin,top3,18,Le classement vient de bouger.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top3|period24h,draft,,
22,2026-09-10,4,bilan,30 jours de classement — les plus gros mouvements.,2,09:00,2026-09-10T09:00,live_radar_matin,Radar live matin,live_alert,15,Quelqu'un est en live — radar PASS50.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,liveProfiles,draft,,
22,2026-09-10,4,bilan,30 jours de classement — les plus gros mouvements.,3,11:00,2026-09-10T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Profil à suivre aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,spotlightProfile|scoreDelta,draft,,
22,2026-09-10,4,bilan,30 jours de classement — les plus gros mouvements.,4,13:00,2026-09-10T13:00,classement_24h,Classement 24 h,ranking_table,22,Classement PASS50 — période 24 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top10|period24h,draft,,
22,2026-09-10,4,bilan,30 jours de classement — les plus gros mouvements.,5,15:00,2026-09-10T15:00,sondage,Sondage / débat,poll,16,Tu mises sur qui pour ce soir ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top3,draft,,
22,2026-09-10,4,bilan,30 jours de classement — les plus gros mouvements.,6,17:00,2026-09-10T17:00,buzz_montee,Buzz / montée,momentum,18,Plus grosse montée du moment.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,biggestGainer|scoreDelta,draft,,
22,2026-09-10,4,bilan,30 jours de classement — les plus gros mouvements.,7,19:00,2026-09-10T19:00,live_radar_soir,Radar live soir,live_alert,15,Live du soir sur le radar.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,liveProfiles,draft,,
22,2026-09-10,4,bilan,30 jours de classement — les plus gros mouvements.,8,21:00,2026-09-10T21:00,top3_soir,Top 3 du soir,top3,18,Top 3 avant minuit.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top3|period24h,draft,,
22,2026-09-10,4,bilan,30 jours de classement — les plus gros mouvements.,9,23:00,2026-09-10T23:00,recap_jour,Récap journée,daily_recap,24,Récap PASS50 de la journée.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top3|biggestGainer|liveCount,draft,,
22,2026-09-10,4,bilan,30 jours de classement — les plus gros mouvements.,10,01:00,2026-09-11T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Demain matin : nouveau Top 3.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,,draft,,
22,2026-09-10,4,bilan,30 jours de classement — les plus gros mouvements.,11,03:00,2026-09-11T03:00,coulisses,Coulisses / éducatif,explainer,20,Comment PASS50 calcule un score ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,,draft,,
22,2026-09-10,4,bilan,30 jours de classement — les plus gros mouvements.,12,05:00,2026-09-11T05:00,classement_7j,Classement 7 j,ranking_table,20,Vue 7 jours — qui tient la route ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top5|period7j,draft,,
23,2026-09-11,4,bilan,30 jours de classement — les plus gros mouvements.,1,07:00,2026-09-11T07:00,top3_matin,Top 3 du matin,top3,18,Top 3 PASS50 ce matin.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,top3|period24h,draft,,
23,2026-09-11,4,bilan,30 jours de classement — les plus gros mouvements.,2,09:00,2026-09-11T09:00,live_radar_matin,Radar live matin,live_alert,15,Alerte live détectée.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,liveProfiles,draft,,
23,2026-09-11,4,bilan,30 jours de classement — les plus gros mouvements.,3,11:00,2026-09-11T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Une FI monte fort.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,spotlightProfile|scoreDelta,draft,,
23,2026-09-11,4,bilan,30 jours de classement — les plus gros mouvements.,4,13:00,2026-09-11T13:00,classement_24h,Classement 24 h,ranking_table,22,Le Top 10 en un écran.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,top10|period24h,draft,,
23,2026-09-11,4,bilan,30 jours de classement — les plus gros mouvements.,5,15:00,2026-09-11T15:00,sondage,Sondage / débat,poll,16,"Commente 1, 2 ou 3.",Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,top3,draft,,
23,2026-09-11,4,bilan,30 jours de classement — les plus gros mouvements.,6,17:00,2026-09-11T17:00,buzz_montee,Buzz / montée,momentum,18,Ce profil explose le classement.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,biggestGainer|scoreDelta,draft,,
23,2026-09-11,4,bilan,30 jours de classement — les plus gros mouvements.,7,19:00,2026-09-11T19:00,live_radar_soir,Radar live soir,live_alert,15,"Le soir, ça chauffe sur PASS50.",Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,liveProfiles,draft,,
23,2026-09-11,4,bilan,30 jours de classement — les plus gros mouvements.,8,21:00,2026-09-11T21:00,top3_soir,Top 3 du soir,top3,18,Classement du soir.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,top3|period24h,draft,,
23,2026-09-11,4,bilan,30 jours de classement — les plus gros mouvements.,9,23:00,2026-09-11T23:00,recap_jour,Récap journée,daily_recap,24,Ce qu'il s'est passé aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,top3|biggestGainer|liveCount,draft,,
23,2026-09-11,4,bilan,30 jours de classement — les plus gros mouvements.,10,01:00,2026-09-12T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Rendez-vous dans 6 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,,draft,,
23,2026-09-11,4,bilan,30 jours de classement — les plus gros mouvements.,11,03:00,2026-09-12T03:00,coulisses,Coulisses / éducatif,explainer,20,C'est quoi le radar live ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,,draft,,
23,2026-09-11,4,bilan,30 jours de classement — les plus gros mouvements.,12,05:00,2026-09-12T05:00,classement_7j,Classement 7 j,ranking_table,20,"Le marathon, pas le sprint.",Lien en bio → pass50.store,#pass50 #pass50store #classement #digital #influenceur,top5|period7j,draft,,
24,2026-09-12,4,bilan,30 jours de classement — les plus gros mouvements.,1,07:00,2026-09-12T07:00,top3_matin,Top 3 du matin,top3,18,Qui domine la période 24 h ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,top3|period24h,draft,,
24,2026-09-12,4,bilan,30 jours de classement — les plus gros mouvements.,2,09:00,2026-09-12T09:00,live_radar_matin,Radar live matin,live_alert,15,Le radar vient de s'allumer.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,liveProfiles,draft,,
24,2026-09-12,4,bilan,30 jours de classement — les plus gros mouvements.,3,11:00,2026-09-12T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Tu connais ce profil PASS50 ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,spotlightProfile|scoreDelta,draft,,
24,2026-09-12,4,bilan,30 jours de classement — les plus gros mouvements.,4,13:00,2026-09-12T13:00,classement_24h,Classement 24 h,ranking_table,22,Les chiffres ne mentent pas… enfin presque.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,top10|period24h,draft,,
24,2026-09-12,4,bilan,30 jours de classement — les plus gros mouvements.,5,15:00,2026-09-12T15:00,sondage,Sondage / débat,poll,16,Débat : ce Top 3 est mérité ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,top3,draft,,
24,2026-09-12,4,bilan,30 jours de classement — les plus gros mouvements.,6,17:00,2026-09-12T17:00,buzz_montee,Buzz / montée,momentum,18,Buzz PASS50 : regarde cette progression.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,biggestGainer|scoreDelta,draft,,
24,2026-09-12,4,bilan,30 jours de classement — les plus gros mouvements.,7,19:00,2026-09-12T19:00,live_radar_soir,Radar live soir,live_alert,15,Qui est en direct maintenant ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,liveProfiles,draft,,
24,2026-09-12,4,bilan,30 jours de classement — les plus gros mouvements.,8,21:00,2026-09-12T21:00,top3_soir,Top 3 du soir,top3,18,La course continue.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,top3|period24h,draft,,
24,2026-09-12,4,bilan,30 jours de classement — les plus gros mouvements.,9,23:00,2026-09-12T23:00,recap_jour,Récap journée,daily_recap,24,Bilan en 20 secondes.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,top3|biggestGainer|liveCount,draft,,
24,2026-09-12,4,bilan,30 jours de classement — les plus gros mouvements.,10,01:00,2026-09-13T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Le classement ne dort jamais.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,,draft,,
24,2026-09-12,4,bilan,30 jours de classement — les plus gros mouvements.,11,03:00,2026-09-13T03:00,coulisses,Coulisses / éducatif,explainer,20,Pourquoi le classement bouge.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,,draft,,
24,2026-09-12,4,bilan,30 jours de classement — les plus gros mouvements.,12,05:00,2026-09-13T05:00,classement_7j,Classement 7 j,ranking_table,20,Top 5 sur la semaine.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceur #influenceurs,top5|period7j,draft,,
25,2026-09-13,4,bilan,30 jours de classement — les plus gros mouvements.,1,07:00,2026-09-13T07:00,top3_matin,Top 3 du matin,top3,18,Le classement vient de bouger.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,top3|period24h,draft,,
25,2026-09-13,4,bilan,30 jours de classement — les plus gros mouvements.,2,09:00,2026-09-13T09:00,live_radar_matin,Radar live matin,live_alert,15,Quelqu'un est en live — radar PASS50.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,liveProfiles,draft,,
25,2026-09-13,4,bilan,30 jours de classement — les plus gros mouvements.,3,11:00,2026-09-13T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Profil à suivre aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,spotlightProfile|scoreDelta,draft,,
25,2026-09-13,4,bilan,30 jours de classement — les plus gros mouvements.,4,13:00,2026-09-13T13:00,classement_24h,Classement 24 h,ranking_table,22,Classement PASS50 — période 24 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,top10|period24h,draft,,
25,2026-09-13,4,bilan,30 jours de classement — les plus gros mouvements.,5,15:00,2026-09-13T15:00,sondage,Sondage / débat,poll,16,Tu mises sur qui pour ce soir ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,top3,draft,,
25,2026-09-13,4,bilan,30 jours de classement — les plus gros mouvements.,6,17:00,2026-09-13T17:00,buzz_montee,Buzz / montée,momentum,18,Plus grosse montée du moment.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,biggestGainer|scoreDelta,draft,,
25,2026-09-13,4,bilan,30 jours de classement — les plus gros mouvements.,7,19:00,2026-09-13T19:00,live_radar_soir,Radar live soir,live_alert,15,Live du soir sur le radar.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,liveProfiles,draft,,
25,2026-09-13,4,bilan,30 jours de classement — les plus gros mouvements.,8,21:00,2026-09-13T21:00,top3_soir,Top 3 du soir,top3,18,Top 3 avant minuit.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,top3|period24h,draft,,
25,2026-09-13,4,bilan,30 jours de classement — les plus gros mouvements.,9,23:00,2026-09-13T23:00,recap_jour,Récap journée,daily_recap,24,Récap PASS50 de la journée.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,top3|biggestGainer|liveCount,draft,,
25,2026-09-13,4,bilan,30 jours de classement — les plus gros mouvements.,10,01:00,2026-09-14T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Demain matin : nouveau Top 3.,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,,draft,,
25,2026-09-13,4,bilan,30 jours de classement — les plus gros mouvements.,11,03:00,2026-09-14T03:00,coulisses,Coulisses / éducatif,explainer,20,Comment PASS50 calcule un score ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,,draft,,
25,2026-09-13,4,bilan,30 jours de classement — les plus gros mouvements.,12,05:00,2026-09-14T05:00,classement_7j,Classement 7 j,ranking_table,20,Vue 7 jours — qui tient la route ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #influenceurs #tiktokci,top5|period7j,draft,,
26,2026-09-14,4,bilan,30 jours de classement — les plus gros mouvements.,1,07:00,2026-09-14T07:00,top3_matin,Top 3 du matin,top3,18,Top 3 PASS50 ce matin.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,top3|period24h,draft,,
26,2026-09-14,4,bilan,30 jours de classement — les plus gros mouvements.,2,09:00,2026-09-14T09:00,live_radar_matin,Radar live matin,live_alert,15,Alerte live détectée.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,liveProfiles,draft,,
26,2026-09-14,4,bilan,30 jours de classement — les plus gros mouvements.,3,11:00,2026-09-14T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Une FI monte fort.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,spotlightProfile|scoreDelta,draft,,
26,2026-09-14,4,bilan,30 jours de classement — les plus gros mouvements.,4,13:00,2026-09-14T13:00,classement_24h,Classement 24 h,ranking_table,22,Le Top 10 en un écran.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,top10|period24h,draft,,
26,2026-09-14,4,bilan,30 jours de classement — les plus gros mouvements.,5,15:00,2026-09-14T15:00,sondage,Sondage / débat,poll,16,"Commente 1, 2 ou 3.",Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,top3,draft,,
26,2026-09-14,4,bilan,30 jours de classement — les plus gros mouvements.,6,17:00,2026-09-14T17:00,buzz_montee,Buzz / montée,momentum,18,Ce profil explose le classement.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,biggestGainer|scoreDelta,draft,,
26,2026-09-14,4,bilan,30 jours de classement — les plus gros mouvements.,7,19:00,2026-09-14T19:00,live_radar_soir,Radar live soir,live_alert,15,"Le soir, ça chauffe sur PASS50.",Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,liveProfiles,draft,,
26,2026-09-14,4,bilan,30 jours de classement — les plus gros mouvements.,8,21:00,2026-09-14T21:00,top3_soir,Top 3 du soir,top3,18,Classement du soir.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,top3|period24h,draft,,
26,2026-09-14,4,bilan,30 jours de classement — les plus gros mouvements.,9,23:00,2026-09-14T23:00,recap_jour,Récap journée,daily_recap,24,Ce qu'il s'est passé aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,top3|biggestGainer|liveCount,draft,,
26,2026-09-14,4,bilan,30 jours de classement — les plus gros mouvements.,10,01:00,2026-09-15T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Rendez-vous dans 6 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,,draft,,
26,2026-09-14,4,bilan,30 jours de classement — les plus gros mouvements.,11,03:00,2026-09-15T03:00,coulisses,Coulisses / éducatif,explainer,20,C'est quoi le radar live ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,,draft,,
26,2026-09-14,4,bilan,30 jours de classement — les plus gros mouvements.,12,05:00,2026-09-15T05:00,classement_7j,Classement 7 j,ranking_table,20,"Le marathon, pas le sprint.",Lien en bio → pass50.store,#pass50 #pass50store #classement #tiktokci #abidjan,top5|period7j,draft,,
27,2026-09-15,4,bilan,30 jours de classement — les plus gros mouvements.,1,07:00,2026-09-15T07:00,top3_matin,Top 3 du matin,top3,18,Qui domine la période 24 h ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top3|period24h,draft,,
27,2026-09-15,4,bilan,30 jours de classement — les plus gros mouvements.,2,09:00,2026-09-15T09:00,live_radar_matin,Radar live matin,live_alert,15,Le radar vient de s'allumer.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,liveProfiles,draft,,
27,2026-09-15,4,bilan,30 jours de classement — les plus gros mouvements.,3,11:00,2026-09-15T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Tu connais ce profil PASS50 ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,spotlightProfile|scoreDelta,draft,,
27,2026-09-15,4,bilan,30 jours de classement — les plus gros mouvements.,4,13:00,2026-09-15T13:00,classement_24h,Classement 24 h,ranking_table,22,Les chiffres ne mentent pas… enfin presque.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top10|period24h,draft,,
27,2026-09-15,4,bilan,30 jours de classement — les plus gros mouvements.,5,15:00,2026-09-15T15:00,sondage,Sondage / débat,poll,16,Débat : ce Top 3 est mérité ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top3,draft,,
27,2026-09-15,4,bilan,30 jours de classement — les plus gros mouvements.,6,17:00,2026-09-15T17:00,buzz_montee,Buzz / montée,momentum,18,Buzz PASS50 : regarde cette progression.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,biggestGainer|scoreDelta,draft,,
27,2026-09-15,4,bilan,30 jours de classement — les plus gros mouvements.,7,19:00,2026-09-15T19:00,live_radar_soir,Radar live soir,live_alert,15,Qui est en direct maintenant ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,liveProfiles,draft,,
27,2026-09-15,4,bilan,30 jours de classement — les plus gros mouvements.,8,21:00,2026-09-15T21:00,top3_soir,Top 3 du soir,top3,18,La course continue.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top3|period24h,draft,,
27,2026-09-15,4,bilan,30 jours de classement — les plus gros mouvements.,9,23:00,2026-09-15T23:00,recap_jour,Récap journée,daily_recap,24,Bilan en 20 secondes.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top3|biggestGainer|liveCount,draft,,
27,2026-09-15,4,bilan,30 jours de classement — les plus gros mouvements.,10,01:00,2026-09-16T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Le classement ne dort jamais.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,,draft,,
27,2026-09-15,4,bilan,30 jours de classement — les plus gros mouvements.,11,03:00,2026-09-16T03:00,coulisses,Coulisses / éducatif,explainer,20,Pourquoi le classement bouge.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,,draft,,
27,2026-09-15,4,bilan,30 jours de classement — les plus gros mouvements.,12,05:00,2026-09-16T05:00,classement_7j,Classement 7 j,ranking_table,20,Top 5 sur la semaine.,Lien en bio → pass50.store,#pass50 #pass50store #classement #abidjan #live,top5|period7j,draft,,
28,2026-09-16,4,bilan,30 jours de classement — les plus gros mouvements.,1,07:00,2026-09-16T07:00,top3_matin,Top 3 du matin,top3,18,Le classement vient de bouger.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top3|period24h,draft,,
28,2026-09-16,4,bilan,30 jours de classement — les plus gros mouvements.,2,09:00,2026-09-16T09:00,live_radar_matin,Radar live matin,live_alert,15,Quelqu'un est en live — radar PASS50.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,liveProfiles,draft,,
28,2026-09-16,4,bilan,30 jours de classement — les plus gros mouvements.,3,11:00,2026-09-16T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Profil à suivre aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,spotlightProfile|scoreDelta,draft,,
28,2026-09-16,4,bilan,30 jours de classement — les plus gros mouvements.,4,13:00,2026-09-16T13:00,classement_24h,Classement 24 h,ranking_table,22,Classement PASS50 — période 24 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top10|period24h,draft,,
